Berrien County,"154,807","88,904
57.43%","80,262
51.85%",
Branch County,"43,584","20,400
46.81%","18,815
43.17%",
Calhoun County,"134,473","73,656
54.77%","67,869
50.47%",
Cass County,"51,460","21,567
41.91%","19,183
37.28%",
Charlevoix County,"26,219","17,542
66.91%","16,316
62.23%",
Cheboygan County,"25,458","14,990
58.88%","13,864
54.46%",
Chippewa County,"37,834","21,375
56.50%","19,966
52.77%",
Clare County,"30,616","15,274
49.89%","14,277
46.63%",
Clinton County,"77,896","51,201
65.73%","48,124
61.78%",
Crawford County,"13,836","7,856
56.78%","7,389
53.40%",
Delta County,"36,190","20,844
57.60%","19,321
53.39%",
Dickinson County,"25,570","13,464
52.66%","12,596
49.26%",
Eaton County,"109,155","69,357
63.54%","64,865
59.42%",
Emmet County,"33,039","23,776
71.96%","22,085
66.85%",
Genesee County,"409,361","223,967
54.71%","205,725
50.26%",
Gladwin County,"25,289","13,217
52.26%","12,262
48.49%",
Gogebic County,"15,414","7,958
51.63%","7,480
48.53%",
Grand Traverse County,"91,746","67,053
73.09%","62,375
67.99%",
Gratiot County,"41,067","20,175
49.13%","18,890
46.00%",
Hillsdale County,"45,830","19,367
42.26%","17,887
39.03%",
Houghton County,"36,360","19,030
52.34%","17,704
48.69%",
Huron County,"31,543","17,666
56.01%","16,599
52.62%",
Ingham County,"289,564","184,789
63.82%","170,383
58.84%",
Ionia County,"64,176","33,203
51.74%","31,106
48.47%",
Iosco County,"25,247","15,248
60.40%","14,136
55.99%",
Iron County,"11,212","6,173
55.06%","5,813
51.85%",
Isabella County,"70,775","33,899
47.90%","31,376
44.33%",
Jackson County,"158,913","90,501
56.95%","84,205
52.99%",
Kalamazoo County,"261,573","179,521
68.63%","166,705
63.73%",
Kalkaska County,"17,463","9,216
52.77%","8,659
49.58%",
Kent County,"643,140","445,119
69.21%","414,181
64.40%",
Keweenaw County,"2,130","1,301
61.08%","1,207
56.67%",
Lake County,"11,763","7,828
66.55%","7,351
62.49%",
Lapeer County,"88,202","45,076
51.11%","41,786
47.38%",
Leelanau County,"21,639","17,661
81.62%","16,303
75.34%",
Lenawee County,"98,474","51,814
52.62%","47,800
48.54%",
Livingston County,"188,482","123,217
65.37%","114,942
60.98%",
Luce County,"6,364","2,907
45.68%","2,733
42.94%",
Mackinac County,"10,817","7,462
68.98%","6,903
63.82%",
Macomb County,"868,704","539,611
62.12%","501,677
57.75%",
Manistee County,"24,444","15,716
64.29%","14,697
60.13%",
Marquette County,"66,939","44,064
65.83%","41,143
61.46%",
Mason County,"28,884","18,962
65.65%","17,633
61.05%",
Mecosta County,"43,264","19,916
46.03%","18,433
42.61%",
Menominee County,"23,234","11,891
51.18%","10,955
47.15%",
Midland County,"83,389","53,890
64.62%","50,222
60.23%",
Missaukee County,"15,006","7,867
52.43%","7,448
49.63%",
Monroe County,"149,699","73,116
48.84%","64,577
43.14%",
Montcalm County,"63,209","29,701
46.99%","27,710
43.84%",
Montmorency County,"9,261","5,481
59.18%","5,126
55.35%",
Muskegon County,"173,043","103,635
59.89%","96,526
55.78%",
Newaygo County,"48,142","23,718
49.27%","22,201
46.12%",
Oakland County,"1,250,843","923,631
73.84%","845,177
67.57%",
Oceana County,"26,417","15,379
58.22%","14,282
54.06%",
Ogemaw County,"20,928","10,273
49.09%","9,494
45.37%",
Ontonagon County,"5,968","3,734
62.57%","3,543
59.37%",
Osceola County,"23,232","10,483
45.12%","9,720
41.84%",
Oscoda County,"8,277","3,841
46.41%","3,505
42.35%",
Otsego County,"24,397","14,342
58.79%","13,315
54.58%",
Ottawa County,"284,034","185,555
65.33%","171,959
60.54%",
Presque Isle County,"12,797","8,106
63.34%","7,613
59.49%",
Roscommon County,"23,877","14,324
59.99%","13,279
55.61%",
Saginaw County,"192,778","109,641
56.87%","101,313
52.55%",
St. Clair County,"159,566","85,643
53.67%","79,522
49.84%",
St. Joseph County,"60,897","29,338
48.18%","26,905
44.18%",
Sanilac County,"41,376","19,039
46.01%","17,679
42.73%",
Schoolcraft County,"8,069","4,778
59.21%","4,558
56.49%",
Shiawassee County,"68,493","38,040
55.54%","35,454
51.76%",
Tuscola County,"53,250","25,848
48.54%","24,200
45.45%",
Van Buren County,"75,272","47,122
62.60%","43,645
57.98%",
Washtenaw County,"365,961","280,868
76.75%","251,778
68.80%",
Wayne County*,"1,091,330","749,986
68.72%","685,089
62.78%",
Wexford County,"33,111","18,589
56.14%","17,467
52.75%",
City of Detroit,"670,052","309,316
46.16%","261,696
39.06%",
Aitkin County,"15,834","10,019
63.28%","9,317
58.84%",Minnesota
Anoka County,"347,431","224,072
64.49%","211,213
60.79%",
Becker County,"33,773","20,432
60.50%","18,666
55.27%",
Beltrami County,"46,117","35,344
76.64%","31,756
68.86%",
Benton County,"39,779","19,114
48.05%","17,792
44.73%",
Big Stone County,"5,016","3,346
66.71%","3,143
62.66%",
Blue Earth County,"66,322","43,439
65.50%","40,924
61.71%",
Brown County,"25,211","17,107
67.86%","16,454
65.27%",
Carlton County,"35,540","24,659
69.38%","23,066
64.90%",
Carver County,"100,416","75,214
74.90%","70,679
70.39%",
Cass County,"29,022","18,768
64.67%","16,907
58.26%",
Chippewa County,"12,010","6,731
56.04%","6,280
52.29%",
Chisago County,"54,727","34,808
63.60%","32,369
59.15%",
Clay County,"62,801","48,133
76.64%","37,948
60.43%",
Clearwater County,"8,812","3,937
44.68%","3,681
41.77%",
Cook County,"5,311","4,687
88.25%","4,382
82.51%",
Cottonwood County,"11,372","6,617
58.19%","6,266
55.10%",
Crow Wing County,"63,855","39,181
61.36%","36,677
57.44%",
Dakota County,"418,201","319,260
76.34%","297,677
71.18%",
Dodge County,"20,582","13,136
63.82%","12,652
61.47%",
Douglas County,"37,203","23,264
62.53%","21,840
58.70%",
Faribault County,"13,896","8,197
58.99%","7,826
56.32%",
Fillmore County,"20,888","15,426
73.85%","14,402
68.95%",
Freeborn County,"30,526","18,393
60.25%","17,394
56.98%",
Goodhue County,"46,217","32,580
70.49%","30,789
66.62%",
Grant County,"5,938","3,457
58.22%","3,281
55.25%",
Hennepin County,"1,235,478","1,015,058
82.16%","935,049
75.68%",
Houston County,"18,663","12,893
69.08%","10,964
58.75%",
Hubbard County,"20,862","10,969
52.58%","10,131
48.56%",
Isanti County,"38,974","18,785
48.20%","17,435
44.73%",
Itasca County,"45,203","27,169
60.10%","25,466
56.34%",
Jackson County,"10,047","5,427
54.02%","5,003
49.80%",
Kanabec County,"16,004","7,484
46.76%","6,997
43.72%",
Kandiyohi County,"42,658","25,119
58.88%","23,324
54.68%",
Kittson County,"4,337","2,835
65.37%","2,548
58.75%",
Koochiching County,"12,644","7,530
59.55%","7,167
56.68%",
Lac qui Parle County,"6,773","4,053
59.84%","3,880
57.29%",
Lake County,"10,569","7,325
69.31%","7,069
66.88%",
Lake of the Woods County,"3,809","2,199
57.73%","2,064
54.19%",
Le Sueur County,"27,983","15,012
53.65%","14,186
50.70%",
Lincoln County,"5,707","3,142
55.06%","2,991
52.41%",
Lyon County,"25,839","15,269
59.09%","14,376
55.64%",
McLeod County,"35,825","22,180
61.91%","20,768
57.97%",
Mahnomen County,"5,506","3,762
68.33%","3,301
59.95%",
Marshall County,"9,392","5,078
54.07%","4,646
49.47%",
Martin County,"19,964","11,530
57.75%","10,880
54.50%",
Meeker County,"23,079","11,776
51.02%","11,141
48.27%",
Mille Lacs County,"25,728","16,428
63.85%","15,144
58.86%",
Morrison County,"32,949","17,926
54.41%","16,385
49.73%",
Mower County,"39,602","26,414
66.70%","24,891
62.85%",
Murray County,"8,353","4,761
57.00%","4,463
53.43%",
Nicollet County,"33,783","22,577
66.83%","21,422
63.41%",
Nobles County,"21,839","14,303
65.49%","13,222
60.54%",
Norman County,"6,559","4,221
64.35%","3,837
58.50%",
Olmsted County,"153,065","128,529
83.97%","121,455
79.35%",
Otter Tail County,"57,992","32,415
55.90%","29,730
51.27%",
Pennington County,"14,184","7,632
53.81%","7,552
53.24%",
Pine County,"29,129","15,657
53.75%","14,434
49.55%",
Pipestone County,"9,185","5,328
58.01%","4,963
54.03%",
Polk County,"31,591","20,535
65.00%","18,144
57.43%",
Pope County,"10,980","6,834
62.24%","6,427
58.53%",
Ramsey County,"541,493","426,369
78.74%","393,338
72.64%",
Red Lake County,"4,008","2,470
61.63%","2,281
56.91%",
Redwood County,"15,331","8,622
56.24%","8,216
53.59%",
Renville County,"14,721","8,420
57.20%","7,977
54.19%",
Rice County,"65,765","44,771
68.08%","42,150
64.09%",
Rock County,"9,413","5,735
60.93%","5,017
53.30%",
Roseau County,"15,462","8,412
54.40%","7,790
50.38%",
St. Louis County,"200,080","143,856
71.90%","132,156
66.05%",
Scott County,"143,372","110,194
76.86%","103,462
72.16%",
Sherburne County,"93,231","48,049
51.54%","44,734
47.98%",
Sibley County,"14,912","7,741
51.91%","7,298
48.94%",
Stearns County,"156,819","101,082
64.46%","94,730
60.41%",
Steele County,"36,676","23,495
64.06%","22,260
60.69%",
Stevens County,"9,784","5,989
61.21%","5,665
57.90%",
Swift County,"9,411","5,675
60.30%","5,346
56.81%",
Todd County,"24,440","11,135
45.56%","10,567
43.24%",
Traverse County,"3,337","2,228
66.77%","2,067
61.94%",
Wabasha County,"21,500","17,275
80.35%","15,861
73.77%",
Wadena County,"13,646","7,276
53.32%","6,804
49.86%",
Waseca County,"18,809","11,214
59.62%","10,621
56.47%",
Washington County,"253,317","198,018
78.17%","184,307
72.76%",
Watonwan County,"10,973","6,646
60.57%","6,364
58.00%",
Wilkin County,"6,343","4,000
63.06%","3,343
52.70%",
Winona County,"50,847","35,727
70.26%","32,681
64.27%",
Wright County,"132,745","79,751
60.08%","75,819
57.12%",
Yellow Medicine County,"9,868","5,819
58.97%","5,485
55.58%",
Adams County,"31,547","19,842
62.90%","16,797
53.24%",Mississippi
Alcorn County,"37,180","16,618
44.70%","14,378
38.67%",
Amite County,"12,468","5,591
44.84%","4,910
39.38%",
Attala County,"18,581","11,165
60.09%","9,835
52.93%",
Benton County,"8,253","4,935
59.80%","4,251
51.51%",
Bolivar County,"32,592","20,690
63.48%","17,989
55.19%",
Calhoun County,"14,571","7,295
50.07%","6,305
43.27%",
Carroll County,"10,129","4,604
45.45%","4,093
40.41%",
Chickasaw County,"17,279","9,343
54.07%","8,260
47.80%",
Choctaw County,"8,321","3,439
41.33%","2,965
35.63%",
Claiborne County,"9,120","5,687
62.36%","4,932
54.08%",
Clarke County,"15,928","10,116
63.51%","8,818
55.36%",
Clay County,"19,808","10,378
52.39%","8,984
45.36%",
Coahoma County,"23,802","13,072
54.92%","11,401
47.90%",
Copiah County,"28,721","17,289
60.20%","15,176
52.84%",
Covington County,"19,091","11,174
58.53%","9,548
50.01%",
DeSoto County,"176,132","119,262
67.71%","100,169
56.87%",
Forrest County,"75,517","37,803
50.06%","32,498
43.03%",
Franklin County,"7,757","4,211
54.29%","3,696
47.65%",
George County,"23,710","11,421
48.17%","9,869
41.62%",
Greene County,"13,714","5,668
41.33%","5,046
36.79%",
Grenada County,"21,278","12,288
57.75%","10,869
51.08%",
Hancock County,"46,653","24,962
53.51%","21,022
45.06%",
Harrison County,"202,626","132,756
65.52%","114,339
56.43%",
Hinds County,"241,774","152,885
63.23%","133,889
55.38%",
Holmes County,"18,075","11,481
63.52%","10,177
56.30%",
Humphreys County,"8,539","5,553
65.03%","4,714
55.21%",
Issaquena County,"1,328","657
49.47%","533
40.14%",
Itawamba County,"23,480","9,187
39.13%","8,097
34.48%",
Jackson County,"142,014","79,678
56.11%","68,379
48.15%",
Jasper County,"16,529","9,614
58.16%","8,278
50.08%",
Jefferson County,"7,346","5,678
77.29%","4,949
67.37%",
Jefferson Davis County,"11,495","5,629
48.97%","5,000
43.50%",
Jones County,"68,454","34,016
49.69%","29,514
43.12%",
Kemper County,"10,107","5,189
51.34%","4,489
44.41%",
Lafayette County,"53,459","32,835
61.42%","29,598
55.37%",
Lamar County,"61,223","42,057
68.69%","37,599
61.41%",
Lauderdale County,"77,323","43,872
56.74%","37,928
49.05%",
Lawrence County,"12,630","7,938
62.85%","6,947
55.00%",
Leake County,"22,870","12,749
55.75%","11,026
48.21%",
Lee County,"84,915","42,103
49.58%","37,112
43.70%",
Leflore County,"29,804","19,949
66.93%","17,460
58.58%",
Lincoln County,"34,432","15,326
44.51%","13,230
38.42%",
Lowndes County,"59,437","33,807
56.88%","29,802
50.14%",
Madison County,"103,498","75,357
72.81%","67,329
65.05%",
Marion County,"25,202","12,797
50.78%","11,317
44.91%",
Marshall County,"35,787","22,678
63.37%","19,103
53.38%",
Monroe County,"35,840","19,896
55.51%","17,760
49.55%",
Montgomery County,"10,198","6,014
58.97%","5,443
53.37%",
Neshoba County,"29,376","14,354
48.86%","12,051
41.02%",
Newton County,"21,524","12,895
59.91%","11,186
51.97%",
Noxubee County,"10,828","6,339
58.54%","5,744
53.05%",
Oktibbeha County,"49,481","28,446
57.49%","25,376
51.28%",
Panola County,"34,243","18,522
54.09%","16,254
47.47%",
Pearl River County,"55,149","31,507
57.13%","26,501
48.05%",
Perry County,"12,028","5,136
42.70%","4,530
37.66%",
Pike County,"39,737","22,865
57.54%","19,761
49.73%",
Pontotoc County,"31,315","15,008
47.93%","13,340
42.60%",
Prentiss County,"25,360","12,029
47.43%","10,671
42.08%",
Quitman County,"7,372","4,181
56.71%","3,652
49.54%",
Rankin County,"151,240","88,875
58.76%","79,471
52.55%",
Scott County,"28,415","16,148
56.83%","14,087
49.58%",
Sharkey County,"4,511","2,719
60.27%","2,391
53.00%",
Simpson County,"27,073","13,787
50.93%","11,992
44.30%",
Smith County,"16,063","6,241
38.85%","5,434
33.83%",
Stone County,"18,375","9,723
52.91%","8,402
45.73%",
Sunflower County,"26,532","15,061
56.77%","13,325
50.22%",
Tallahatchie County,"14,361","6,518
45.39%","5,727
39.88%",
Tate County,"28,493","14,453
50.72%","12,701
44.58%",
Tippah County,"21,990","10,629
48.34%","9,212
41.89%",
Tishomingo County,"19,478","8,707
44.70%","7,452
38.26%",
Tunica County,"10,170","5,755
56.59%","4,977
48.94%",
Union County,"28,356","12,611
44.47%","11,285
39.80%",
Walthall County,"14,601","6,741
46.17%","5,913
40.50%",
Warren County,"47,075","29,729
63.15%","26,032
55.30%",
Washington County,"47,086","25,848
54.90%","22,179
47.10%",
Wayne County,"20,422","9,063
44.38%","7,873
38.55%",
Webster County,"9,828","5,167
52.57%","4,645
47.26%",
Wilkinson County,"8,990","6,440
71.64%","5,637
62.70%",
Winston County,"18,358","9,720
52.95%","8,604
46.87%",
Yalobusha County,"12,421","8,878
71.48%","7,895
63.56%",
Yazoo County,"27,974","16,401
58.63%","14,567
52.07%",
Adair County,"25,325","13,162
51.97%","11,321
44.70%",Missouri
Andrew County,"17,403","7,670
44.07%","6,740
38.73%",
Atchison County,"5,270","3,321
63.02%","2,871
54.48%",
Audrain County,"25,735","10,987
42.69%","9,586
37.25%",
Barry County,"35,493","18,856
53.13%","15,842
44.63%",
Barton County,"11,850","4,485
37.85%","3,879
32.73%",
Bates County,"16,374","7,121
43.49%","6,258
38.22%",
Benton County,"18,989","10,652
56.10%","9,246
48.69%",
Bollinger County,"12,281","4,505
36.68%","4,004
32.60%",
Boone County,"176,515","130,095
73.70%","110,961
62.86%",
Buchanan County,"89,076","38,796
43.55%","33,570
37.69%",
Butler County,"42,733","17,309
40.50%","14,568
34.09%",
Caldwell County,"9,049","4,016
44.38%","3,526
38.97%",
Callaway County,"44,840","24,186
53.94%","21,084
47.02%",
Camden County,"45,096","24,123
53.49%","20,925
46.40%",
Cape Girardeau County,"78,324","44,064
56.26%","38,438
49.08%",
Carroll County,"8,843","4,727
53.45%","4,253
48.09%",
Carter County,"6,197","2,350
37.92%","1,939
31.29%",
Cass County,"102,678","64,746
63.06%","54,494
53.07%",
Cedar County,"13,938","5,159
37.01%","4,581
32.87%",
Chariton County,"7,546","3,173
42.05%","2,804
37.16%",
Christian County,"84,275","46,289
54.93%","40,637
48.22%",
Clark County,"6,800","2,512
36.94%","2,108
31.00%",
Clay County,"121,317","156,024
128.61%","134,528
110.89%",
Clinton County,"20,475","11,369
55.53%","9,609
46.93%",
Cole County,"76,740","46,201
60.20%","40,308
52.53%",
Cooper County,"17,622","8,932
50.69%","7,844
44.51%",
Crawford County,"24,280","9,155
37.71%","7,995
32.93%",
Dade County,"7,590","3,678
48.46%","3,257
42.91%",
Dallas County,"16,499","6,815
41.31%","5,885
35.67%",
Daviess County,"8,302","3,106
37.41%","2,732
32.91%",
DeKalb County,"12,564","3,933
31.30%","3,509
27.93%",
Dent County,"15,504","6,331
40.83%","5,293
34.14%",
Douglas County,"13,374","3,566
26.66%","3,177
23.76%",
Dunklin County,"30,428","12,779
42.00%","10,826
35.58%",
Franklin County,"102,781","63,054
61.35%","56,258
54.74%",
Gasconade County,"14,746","8,210
55.68%","7,437
50.43%",
Gentry County,"6,665","3,223
48.36%","2,846
42.70%",
Greene County,"288,429","165,307
57.31%","143,832
49.87%",
Grundy County,"10,039","4,009
39.93%","3,475
34.62%",
Harrison County,"8,554","3,381
39.53%","2,838
33.18%",
Henry County,"21,765","11,450
52.61%","10,007
45.98%",
Hickory County,"9,368","4,165
44.46%","3,630
38.75%",
Holt County,"4,456","2,107
47.28%","1,834
41.16%",
Howard County,"10,113","4,958
49.03%","4,314
42.66%",
Howell County,"40,102","15,502
38.66%","13,282
33.12%",
Iron County,"10,221","4,419
43.23%","3,925
38.40%",
Jackson County,"383,230","492,041
128.39%","399,395
104.22%",
Jasper County,"76,489","66,599
87.07%","57,266
74.87%",
Jefferson County,"223,302","115,975
51.94%","100,462
44.99%",
Johnson County,"53,689","28,200
52.52%","22,516
41.94%",
Knox County,"3,951","1,724
43.63%","1,563
39.56%",
Laclede County,"35,507","15,459
43.54%","13,350
37.60%",
Lafayette County,"32,589","17,061
52.35%","14,881
45.66%",
Lawrence County,"38,133","16,626
43.60%","14,494
38.01%",
Lewis County,"10,027","4,119
41.08%","3,304
32.95%",
Lincoln County,"55,563","26,243
47.23%","22,947
41.30%",
Linn County,"12,186","6,409
52.59%","5,485
45.01%",
Livingston County,"15,076","7,354
48.78%","6,518
43.23%",
McDonald County,"22,827","9,711
42.54%","7,509
32.90%",
Macon County,"15,254","6,743
44.20%","6,044
39.62%",
Madison County,"12,205","5,534
45.34%","4,772
39.10%",
Maries County,"8,884","4,292
48.31%","3,807
42.85%",
Marion County,"28,672","13,414
46.78%","11,902
41.51%",
Mercer County,"3,664","1,531
41.78%","1,291
35.23%",
Miller County,"25,049","9,729
38.84%","8,535
34.07%",
Mississippi County,"13,748","6,405
46.59%","5,655
41.13%",
Moniteau County,"15,958","6,450
40.42%","5,770
36.16%",
Monroe County,"8,654","4,412
50.98%","3,813
44.06%",
Montgomery County,"11,545","6,339
54.91%","5,597
48.48%",
Morgan County,"20,137","8,681
43.11%","7,561
37.55%",
New Madrid County,"17,811","6,604
37.08%","5,715
32.09%",
Newton County,"52,131","17,515
33.60%","14,984
28.74%",
Nodaway County,"22,547","12,068
53.52%","10,801
47.90%",
Oregon County,"10,699","3,863
36.11%","3,271
30.57%",
Osage County,"13,619","5,951
43.70%","5,398
39.64%",
Ozark County,"9,236","3,551
38.45%","2,870
31.07%",
Pemiscot County,"17,031","6,331
37.17%","4,942
29.02%",
Perry County,"19,146","8,410
43.93%","7,572
39.55%",
Pettis County,"42,371","20,795
49.08%","18,004
42.49%",
Phelps County,"44,789","22,438
50.10%","19,431
43.38%",
Pike County,"18,489","7,747
41.90%","6,830
36.94%",
Platte County,"57,453","70,066
121.95%","59,108
102.88%",
